date,channel,spend
2024-07-18,Display,
2024-07-18,Email,0.45
2024-07-18,Facebook,
2024-07-18,Organic,0.0
2024-07-18,Search,
2024-07-19,Display,
2024-07-19,Email,0.45
2024-07-19,Facebook,
2024-07-19,Organic,0.0
2024-07-19,Search,
2024-07-20,Display,
2024-07-20,Email,0.8
2024-07-20,Facebook,
2024-07-20,Organic,0.0
2024-07-20,Search,
2024-07-21,Display,
2024-07-21,Email,0.5
2024-07-21,Facebook,
2024-07-21,Organic,0.0
2024-07-21,Search,
2024-07-22,Display,
2024-07-22,Email,0.35
2024-07-22,Facebook,
2024-07-22,Organic,0.0
2024-07-22,Search,
2024-07-23,Display,
2024-07-23,Email,0.85
2024-07-23,Facebook,
2024-07-23,Organic,0.0
2024-07-23,Search,
2024-07-24,Display,
2024-07-24,Email,0.8
2024-07-24,Facebook,
2024-07-24,Organic,0.0
2024-07-24,Search,
2024-07-25,Display,
2024-07-25,Email,0.35
2024-07-25,Facebook,
2024-07-25,Organic,0.0
2024-07-25,Search,
2024-07-26,Display,
2024-07-26,Email,0.65
2024-07-26,Facebook,
2024-07-26,Organic,0.0
2024-07-26,Search,
2024-07-27,Display,
2024-07-27,Email,0.5
2024-07-27,Facebook,
2024-07-27,Organic,0.0
2024-07-27,Search,
2024-07-28,Display,
2024-07-28,Email,0.05
2024-07-28,Facebook,
2024-07-28,Organic,0.0
2024-07-28,Search,
2024-07-29,Display,
2024-07-29,Email,0.35
2024-07-29,Facebook,
2024-07-29,Organic,0.0
2024-07-29,Search,
2024-07-30,Display,
2024-07-30,Email,0.4
2024-07-30,Facebook,
2024-07-30,Organic,0.0
2024-07-30,Search,
2024-07-31,Display,
2024-07-31,Email,0.2
2024-07-31,Facebook,
2024-07-31,Organic,0.0
2024-07-31,Search,
2024-08-01,Display,
2024-08-01,Email,0.4
2024-08-01,Facebook,
2024-08-01,Organic,0.0
2024-08-01,Search,
2024-08-02,Display,
2024-08-02,Email,0.2
2024-08-02,Facebook,
2024-08-02,Organic,0.0
2024-08-02,Search,
2024-08-03,Display,
2024-08-03,Email,0.35
2024-08-03,Facebook,
2024-08-03,Organic,0.0
2024-08-03,Search,
2024-08-04,Display,
2024-08-04,Email,0.25
2024-08-04,Facebook,
2024-08-04,Organic,0.0
2024-08-04,Search,
2024-08-05,Display,
2024-08-05,Email,0.45
2024-08-05,Facebook,
2024-08-05,Organic,0.0
2024-08-05,Search,
2024-08-06,Email,0.45
2024-08-06,Facebook,
2024-08-06,Organic,0.0
2024-08-06,Search,
2024-08-07,Email,0.3
2024-08-07,Facebook,
2024-08-07,Organic,0.0
2024-08-07,Search,
2024-08-08,Display,
2024-08-08,Email,0.3
2024-08-08,Facebook,
2024-08-08,Organic,0.0
2024-08-08,Search,
2024-08-09,Display,
2024-08-09,Email,0.7
2024-08-09,Facebook,
2024-08-09,Organic,0.0
2024-08-09,Search,
2024-08-10,Display,
2024-08-10,Email,0.45
2024-08-10,Facebook,
2024-08-10,Organic,0.0
2024-08-10,Search,
2024-08-11,Display,
2024-08-11,Email,0.25
2024-08-11,Facebook,
2024-08-11,Organic,0.0
2024-08-11,Search,
2024-08-12,Display,
2024-08-12,Email,0.25
2024-08-12,Facebook,
2024-08-12,Organic,0.0
2024-08-12,Search,
2024-08-13,Display,
2024-08-13,Email,0.35
2024-08-13,Facebook,
2024-08-13,Organic,0.0
2024-08-13,Search,
2024-08-14,Display,
2024-08-14,Email,0.25
2024-08-14,Facebook,
2024-08-14,Organic,0.0
2024-08-14,Search,
2024-08-15,Display,
2024-08-15,Email,0.6
2024-08-15,Facebook,
2024-08-15,Organic,0.0
2024-08-15,Search,
2024-08-16,Display,
2024-08-16,Email,0.55
2024-08-16,Facebook,
2024-08-16,Organic,0.0
2024-08-16,Search,
2024-08-17,Display,
2024-08-17,Email,0.65
2024-08-17,Facebook,
2024-08-17,Organic,0.0
2024-08-17,Search,
2024-08-18,Display,
2024-08-18,Email,0.5
2024-08-18,Facebook,
2024-08-18,Organic,0.0
2024-08-18,Search,
2024-08-19,Display,
2024-08-19,Email,0.35
2024-08-19,Facebook,
2024-08-19,Organic,0.0
2024-08-19,Search,
2024-08-20,Display,
2024-08-20,Email,0.55
2024-08-20,Facebook,
2024-08-20,Organic,0.0
2024-08-20,Search,
2024-08-21,Display,
2024-08-21,Email,0.35
2024-08-21,Facebook,
2024-08-21,Organic,0.0
2024-08-21,Search,
2024-08-22,Display,
2024-08-22,Email,0.85
2024-08-22,Facebook,
2024-08-22,Organic,0.0
2024-08-22,Search,
2024-08-23,Display,
2024-08-23,Email,0.35
2024-08-23,Facebook,
2024-08-23,Organic,0.0
2024-08-23,Search,
2024-08-24,Display,
2024-08-24,Email,0.75
2024-08-24,Facebook,
2024-08-24,Organic,0.0
2024-08-24,Search,
2024-08-25,Display,
2024-08-25,Email,0.15
2024-08-25,Facebook,
2024-08-25,Organic,0.0
2024-08-25,Search,
2024-08-26,Display,
2024-08-26,Email,0.45
2024-08-26,Facebook,
2024-08-26,Organic,0.0
2024-08-26,Search,
2024-08-27,Display,
2024-08-27,Email,0.25
2024-08-27,Facebook,
2024-08-27,Organic,0.0
2024-08-27,Search,
2024-08-28,Display,
2024-08-28,Email,0.45
2024-08-28,Facebook,
2024-08-28,Organic,0.0
2024-08-28,Search,
2024-08-29,Display,
2024-08-29,Email,0.25
2024-08-29,Facebook,
2024-08-29,Organic,0.0
2024-08-29,Search,
2024-08-30,Display,
2024-08-30,Email,0.25
2024-08-30,Facebook,
2024-08-30,Organic,0.0
2024-08-30,Search,
2024-08-31,Display,
2024-08-31,Email,0.3
2024-08-31,Facebook,
2024-08-31,Organic,0.0
2024-08-31,Search,
2024-09-01,Display,
2024-09-01,Email,0.5
2024-09-01,Facebook,
2024-09-01,Organic,0.0
2024-09-01,Search,
2024-09-02,Display,
2024-09-02,Email,0.6
2024-09-02,Facebook,
2024-09-02,Organic,0.0
2024-09-02,Search,
2024-09-03,Display,
2024-09-03,Email,0.35
2024-09-03,Facebook,
2024-09-03,Organic,0.0
2024-09-03,Search,
2024-09-04,Display,
2024-09-04,Email,0.4
2024-09-04,Facebook,
2024-09-04,Organic,0.0
2024-09-04,Search,
2024-09-05,Display,
2024-09-05,Email,0.25
2024-09-05,Facebook,
2024-09-05,Organic,0.0
2024-09-05,Search,
2024-09-06,Display,
2024-09-06,Email,0.45
2024-09-06,Facebook,
2024-09-06,Organic,0.0
2024-09-06,Search,
2024-09-07,Display,
2024-09-07,Email,0.5
2024-09-07,Facebook,
2024-09-07,Organic,0.0
2024-09-07,Search,
2024-09-08,Display,
2024-09-08,Email,0.3
2024-09-08,Facebook,
2024-09-08,Organic,0.0
2024-09-08,Search,
2024-09-09,Display,
2024-09-09,Email,0.45
2024-09-09,Facebook,
2024-09-09,Organic,0.0
2024-09-09,Search,
2024-09-10,Display,
2024-09-10,Email,0.4
2024-09-10,Facebook,
2024-09-10,Organic,0.0
2024-09-10,Search,
2024-09-11,Display,
2024-09-11,Email,0.65
2024-09-11,Facebook,
2024-09-11,Organic,0.0
2024-09-11,Search,
2024-09-12,Display,
2024-09-12,Email,0.5
2024-09-12,Facebook,
2024-09-12,Organic,0.0
2024-09-12,Search,
2024-09-13,Display,
2024-09-13,Email,0.45
2024-09-13,Facebook,
2024-09-13,Organic,0.0
2024-09-13,Search,
2024-09-14,Display,
2024-09-14,Email,0.75
2024-09-14,Facebook,
2024-09-14,Organic,0.0
2024-09-14,Search,
2024-09-15,Display,
2024-09-15,Email,0.4
2024-09-15,Facebook,
2024-09-15,Organic,0.0
2024-09-15,Search,
2024-09-16,Display,
2024-09-16,Email,0.4
2024-09-16,Facebook,
2024-09-16,Organic,0.0
2024-09-16,Search,
2024-09-17,Display,
2024-09-17,Email,0.55
2024-09-17,Facebook,
2024-09-17,Organic,0.0
2024-09-17,Search,
2024-09-18,Display,
2024-09-18,Email,0.15
2024-09-18,Facebook,
2024-09-18,Organic,0.0
2024-09-18,Search,
2024-09-19,Display,
2024-09-19,Email,0.45
2024-09-19,Facebook,
2024-09-19,Organic,0.0
2024-09-19,Search,
2024-09-20,Display,
2024-09-20,Email,0.45
2024-09-20,Facebook,
2024-09-20,Organic,0.0
2024-09-20,Search,
2024-09-21,Display,
2024-09-21,Email,0.2
2024-09-21,Facebook,
2024-09-21,Organic,0.0
2024-09-21,Search,
2024-09-22,Display,
2024-09-22,Email,0.6
2024-09-22,Facebook,
2024-09-22,Organic,0.0
2024-09-22,Search,
2024-09-23,Email,0.7
2024-09-23,Facebook,
2024-09-23,Organic,0.0
2024-09-23,Search,
2024-09-24,Display,
2024-09-24,Email,0.45
2024-09-24,Facebook,
2024-09-24,Organic,0.0
2024-09-24,Search,
2024-09-25,Display,
2024-09-25,Email,0.55
2024-09-25,Facebook,
2024-09-25,Organic,0.0
2024-09-25,Search,
2024-09-26,Display,
2024-09-26,Email,0.4
2024-09-26,Facebook,
2024-09-26,Organic,0.0
2024-09-26,Search,
2024-09-27,Display,
2024-09-27,Email,0.2
2024-09-27,Facebook,
2024-09-27,Organic,0.0
2024-09-27,Search,
2024-09-28,Display,
2024-09-28,Email,0.35
2024-09-28,Facebook,
2024-09-28,Organic,0.0
2024-09-28,Search,
2024-09-29,Display,
2024-09-29,Email,0.5
2024-09-29,Facebook,
2024-09-29,Organic,0.0
2024-09-29,Search,
2024-09-30,Display,
2024-09-30,Email,0.75
2024-09-30,Facebook,
2024-09-30,Organic,0.0
2024-09-30,Search,
2024-10-01,Display,
2024-10-01,Email,0.3
2024-10-01,Facebook,
2024-10-01,Organic,0.0
2024-10-01,Search,
2024-10-02,Display,
2024-10-02,Email,0.75
2024-10-02,Facebook,
2024-10-02,Organic,0.0
2024-10-02,Search,
2024-10-03,Display,
2024-10-03,Email,0.6
2024-10-03,Facebook,
2024-10-03,Organic,0.0
2024-10-03,Search,
2024-10-04,Display,
2024-10-04,Email,0.35
2024-10-04,Facebook,
2024-10-04,Organic,0.0
2024-10-04,Search,
2024-10-05,Display,
2024-10-05,Email,0.7
2024-10-05,Facebook,
2024-10-05,Organic,0.0
2024-10-05,Search,
2024-10-06,Display,
2024-10-06,Email,0.35
2024-10-06,Facebook,
2024-10-06,Organic,0.0
2024-10-06,Search,
2024-10-07,Display,
2024-10-07,Email,0.25
2024-10-07,Facebook,
2024-10-07,Organic,0.0
2024-10-07,Search,
2024-10-08,Display,
2024-10-08,Email,0.45
2024-10-08,Facebook,
2024-10-08,Organic,0.0
2024-10-08,Search,
2024-10-09,Display,
2024-10-09,Email,0.55
2024-10-09,Facebook,
2024-10-09,Organic,0.0
2024-10-09,Search,
2024-10-10,Display,
2024-10-10,Email,1.0
2024-10-10,Facebook,
2024-10-10,Organic,0.0
2024-10-10,Search,
2024-10-11,Display,
2024-10-11,Email,0.6
2024-10-11,Facebook,
2024-10-11,Organic,0.0
2024-10-11,Search,
2024-10-12,Display,
2024-10-12,Email,0.45
2024-10-12,Facebook,
2024-10-12,Organic,0.0
2024-10-12,Search,
2024-10-13,Display,
2024-10-13,Email,0.6
2024-10-13,Facebook,
2024-10-13,Organic,0.0
2024-10-13,Search,
2024-10-14,Display,
2024-10-14,Email,0.45
2024-10-14,Facebook,
2024-10-14,Organic,0.0
2024-10-14,Search,
2024-10-15,Display,
2024-10-15,Email,0.4
2024-10-15,Facebook,
2024-10-15,Organic,0.0
2024-10-15,Search,
2024-10-16,Display,
2024-10-16,Email,0.3
2024-10-16,Facebook,
2024-10-16,Organic,0.0
2024-10-16,Search,
2024-10-17,Display,
2024-10-17,Email,0.35
2024-10-17,Facebook,
2024-10-17,Organic,0.0
2024-10-17,Search,
2024-10-18,Display,
2024-10-18,Email,0.45
2024-10-18,Facebook,
2024-10-18,Organic,0.0
2024-10-18,Search,
2024-10-19,Display,
2024-10-19,Email,0.45
2024-10-19,Facebook,
2024-10-19,Organic,0.0
2024-10-19,Search,
2024-10-20,Display,
2024-10-20,Email,0.05
2024-10-20,Facebook,
2024-10-20,Organic,0.0
2024-10-20,Search,
2024-10-21,Display,
2024-10-21,Email,0.4
2024-10-21,Facebook,
2024-10-21,Organic,0.0
2024-10-21,Search,
2024-10-22,Display,
2024-10-22,Email,0.25
2024-10-22,Facebook,
2024-10-22,Organic,0.0
2024-10-22,Search,
2024-10-23,Display,
2024-10-23,Email,0.4
2024-10-23,Facebook,
2024-10-23,Organic,0.0
2024-10-23,Search,
2024-10-24,Display,
2024-10-24,Email,0.45
2024-10-24,Facebook,
2024-10-24,Organic,0.0
2024-10-24,Search,
2024-10-25,Display,
2024-10-25,Email,0.5
2024-10-25,Facebook,
2024-10-25,Organic,0.0
2024-10-25,Search,
2024-10-26,Display,
2024-10-26,Email,0.65
2024-10-26,Facebook,
2024-10-26,Organic,0.0
2024-10-26,Search,
2024-10-27,Display,
2024-10-27,Email,0.45
2024-10-27,Facebook,
2024-10-27,Organic,0.0
2024-10-27,Search,
2024-10-28,Display,
2024-10-28,Email,0.55
2024-10-28,Facebook,
2024-10-28,Organic,0.0
2024-10-28,Search,
2024-10-29,Display,
2024-10-29,Email,0.8
2024-10-29,Facebook,
2024-10-29,Organic,0.0
2024-10-29,Search,
2024-10-30,Display,
2024-10-30,Email,0.35
2024-10-30,Facebook,
2024-10-30,Organic,0.0
2024-10-30,Search,
2024-10-31,Display,
2024-10-31,Email,0.45
2024-10-31,Facebook,
2024-10-31,Organic,0.0
2024-10-31,Search,
2024-11-01,Display,
2024-11-01,Email,0.15
2024-11-01,Facebook,
2024-11-01,Organic,0.0
2024-11-01,Search,
2024-11-02,Display,
2024-11-02,Email,0.35
2024-11-02,Facebook,
2024-11-02,Organic,0.0
2024-11-02,Search,
2024-11-03,Display,
2024-11-03,Email,0.3
2024-11-03,Facebook,
2024-11-03,Organic,0.0
2024-11-03,Search,
2024-11-04,Display,
2024-11-04,Email,0.5
2024-11-04,Facebook,
2024-11-04,Organic,0.0
2024-11-04,Search,
2024-11-05,Display,
2024-11-05,Email,0.6
2024-11-05,Facebook,
2024-11-05,Organic,0.0
2024-11-05,Search,
2024-11-06,Display,
2024-11-06,Email,0.5
2024-11-06,Facebook,
2024-11-06,Organic,0.0
2024-11-06,Search,
2024-11-07,Display,
2024-11-07,Email,0.25
2024-11-07,Facebook,
2024-11-07,Organic,0.0
2024-11-07,Search,
2024-11-08,Display,
2024-11-08,Email,0.45
2024-11-08,Facebook,
2024-11-08,Organic,0.0
2024-11-08,Search,
2024-11-09,Display,
2024-11-09,Email,0.35
2024-11-09,Facebook,
2024-11-09,Organic,0.0
2024-11-09,Search,
2024-11-10,Display,
2024-11-10,Email,0.15
2024-11-10,Facebook,
2024-11-10,Organic,0.0
2024-11-10,Search,
2024-11-11,Display,
2024-11-11,Email,0.2
2024-11-11,Facebook,
2024-11-11,Organic,0.0
2024-11-11,Search,
2024-11-12,Display,
2024-11-12,Email,0.2
2024-11-12,Facebook,
2024-11-12,Organic,0.0
2024-11-12,Search,
2024-11-13,Display,
2024-11-13,Email,0.55
2024-11-13,Facebook,
2024-11-13,Organic,0.0
2024-11-13,Search,
2024-11-14,Display,
2024-11-14,Email,0.5
2024-11-14,Facebook,
2024-11-14,Organic,0.0
2024-11-14,Search,
2024-11-15,Display,
2024-11-15,Email,0.65
2024-11-15,Facebook,
2024-11-15,Organic,0.0
2024-11-15,Search,
2024-11-16,Display,
2024-11-16,Email,0.6
2024-11-16,Facebook,
2024-11-16,Organic,0.0
2024-11-16,Search,
2024-11-17,Display,
2024-11-17,Email,1.05
2024-11-17,Facebook,
2024-11-17,Organic,0.0
2024-11-17,Search,
2024-11-18,Display,
2024-11-18,Email,0.6
2024-11-18,Facebook,
2024-11-18,Organic,0.0
2024-11-18,Search,
2024-11-19,Display,
2024-11-19,Email,0.7
2024-11-19,Facebook,
2024-11-19,Organic,0.0
2024-11-19,Search,
2024-11-20,Display,
2024-11-20,Email,0.45
2024-11-20,Facebook,
2024-11-20,Organic,0.0
2024-11-20,Search,
2024-11-21,Display,
2024-11-21,Email,0.9
2024-11-21,Facebook,
2024-11-21,Organic,0.0
2024-11-21,Search,
2024-11-22,Display,
2024-11-22,Email,0.4
2024-11-22,Facebook,
2024-11-22,Organic,0.0
2024-11-22,Search,
2024-11-23,Display,
2024-11-23,Email,0.35
2024-11-23,Facebook,
2024-11-23,Organic,0.0
2024-11-23,Search,
2024-11-24,Display,
2024-11-24,Email,0.85
2024-11-24,Facebook,
2024-11-24,Organic,0.0
2024-11-24,Search,
2024-11-25,Display,
2024-11-25,Email,0.6
2024-11-25,Facebook,
2024-11-25,Organic,0.0
2024-11-25,Search,
2024-11-26,Display,
2024-11-26,Email,0.2
2024-11-26,Facebook,
2024-11-26,Organic,0.0
2024-11-26,Search,
2024-11-27,Display,
2024-11-27,Email,0.4
2024-11-27,Facebook,
2024-11-27,Organic,0.0
2024-11-27,Search,
2024-11-28,Display,
2024-11-28,Email,0.55
2024-11-28,Facebook,
2024-11-28,Organic,0.0
2024-11-28,Search,
2024-11-29,Display,
2024-11-29,Email,0.75
2024-11-29,Facebook,
2024-11-29,Organic,0.0
2024-11-29,Search,
2024-11-30,Display,
2024-11-30,Email,0.65
2024-11-30,Facebook,
2024-11-30,Organic,0.0
2024-11-30,Search,
2024-12-01,Display,
2024-12-01,Email,0.65
2024-12-01,Facebook,
2024-12-01,Organic,0.0
2024-12-01,Search,
2024-12-02,Display,
2024-12-02,Email,0.5
2024-12-02,Facebook,
2024-12-02,Organic,0.0
2024-12-02,Search,
2024-12-03,Display,
2024-12-03,Email,0.6
2024-12-03,Facebook,
2024-12-03,Organic,0.0
2024-12-03,Search,
2024-12-04,Display,
2024-12-04,Email,0.65
2024-12-04,Facebook,
2024-12-04,Organic,0.0
2024-12-04,Search,
2024-12-05,Display,
2024-12-05,Email,0.7
2024-12-05,Facebook,
2024-12-05,Organic,0.0
2024-12-05,Search,
2024-12-06,Display,
2024-12-06,Email,0.7
2024-12-06,Facebook,
2024-12-06,Organic,0.0
2024-12-06,Search,
2024-12-07,Display,
2024-12-07,Email,0.7
2024-12-07,Facebook,
2024-12-07,Organic,0.0
2024-12-07,Search,
2024-12-08,Display,
2024-12-08,Email,0.65
2024-12-08,Facebook,
2024-12-08,Organic,0.0
2024-12-08,Search,
2024-12-09,Display,
2024-12-09,Email,0.5
2024-12-09,Facebook,
2024-12-09,Organic,0.0
2024-12-09,Search,
2024-12-10,Display,
2024-12-10,Email,0.75
2024-12-10,Facebook,
2024-12-10,Organic,0.0
2024-12-10,Search,
2024-12-11,Display,
2024-12-11,Email,0.6
2024-12-11,Facebook,
2024-12-11,Organic,0.0
2024-12-11,Search,
2024-12-12,Display,
2024-12-12,Email,0.5
2024-12-12,Facebook,
2024-12-12,Organic,0.0
2024-12-12,Search,
2024-12-13,Display,
2024-12-13,Email,0.75
2024-12-13,Facebook,
2024-12-13,Organic,0.0
2024-12-13,Search,
2024-12-14,Display,
2024-12-14,Email,0.65
2024-12-14,Facebook,
2024-12-14,Organic,0.0
2024-12-14,Search,
2024-12-15,Display,
2024-12-15,Email,1.0
2024-12-15,Facebook,
2024-12-15,Organic,0.0
2024-12-15,Search,
2024-12-16,Display,
2024-12-16,Email,0.45
2024-12-16,Facebook,
2024-12-16,Organic,0.0
2024-12-16,Search,
2024-12-17,Display,
2024-12-17,Email,0.55
2024-12-17,Facebook,
2024-12-17,Organic,0.0
2024-12-17,Search,
2024-12-18,Display,
2024-12-18,Email,0.6
2024-12-18,Facebook,
2024-12-18,Organic,0.0
2024-12-18,Search,
2024-12-19,Display,
2024-12-19,Email,0.4
2024-12-19,Facebook,
2024-12-19,Organic,0.0
2024-12-19,Search,
2024-12-20,Display,
2024-12-20,Email,0.55
2024-12-20,Facebook,
2024-12-20,Organic,0.0
2024-12-20,Search,
2024-12-21,Display,
2024-12-21,Email,0.45
2024-12-21,Facebook,
2024-12-21,Organic,0.0
2024-12-21,Search,
2024-12-22,Display,
2024-12-22,Email,0.5
2024-12-22,Facebook,
2024-12-22,Organic,0.0
2024-12-22,Search,
2024-12-23,Display,
2024-12-23,Email,0.35
2024-12-23,Facebook,
2024-12-23,Organic,0.0
2024-12-23,Search,
2024-12-24,Display,
2024-12-24,Email,0.8
2024-12-24,Facebook,
2024-12-24,Organic,0.0
2024-12-24,Search,
2024-12-25,Display,
2024-12-25,Email,0.6
2024-12-25,Facebook,
2024-12-25,Organic,0.0
2024-12-25,Search,
2024-12-26,Display,
2024-12-26,Email,0.3
2024-12-26,Facebook,
2024-12-26,Organic,0.0
2024-12-26,Search,
2024-12-27,Display,
2024-12-27,Email,0.75
2024-12-27,Facebook,
2024-12-27,Organic,0.0
2024-12-27,Search,
2024-12-28,Display,
2024-12-28,Email,0.3
2024-12-28,Facebook,
2024-12-28,Organic,0.0
2024-12-28,Search,
2024-12-29,Display,
2024-12-29,Email,0.3
2024-12-29,Facebook,
2024-12-29,Organic,0.0
2024-12-29,Search,
2024-12-30,Display,
2024-12-30,Email,0.4
2024-12-30,Facebook,
2024-12-30,Organic,0.0
2024-12-30,Search,
2024-12-31,Display,
2024-12-31,Email,0.45
2024-12-31,Facebook,
2024-12-31,Organic,0.0
2024-12-31,Search,
2025-01-01,Display,
2025-01-01,Email,0.35
2025-01-01,Facebook,
2025-01-01,Organic,0.0
2025-01-01,Search,
2025-01-02,Display,
2025-01-02,Email,0.45
2025-01-02,Facebook,
2025-01-02,Organic,0.0
2025-01-02,Search,
2025-01-03,Display,
2025-01-03,Email,0.4
2025-01-03,Facebook,
2025-01-03,Organic,0.0
2025-01-03,Search,
2025-01-04,Display,
2025-01-04,Email,0.75
2025-01-04,Facebook,
2025-01-04,Organic,0.0
2025-01-04,Search,
2025-01-05,Display,
2025-01-05,Email,0.65
2025-01-05,Facebook,
2025-01-05,Organic,0.0
2025-01-05,Search,
2025-01-06,Display,
2025-01-06,Email,1.2
2025-01-06,Facebook,
2025-01-06,Organic,0.0
2025-01-06,Search,
2025-01-07,Display,
2025-01-07,Email,0.6
2025-01-07,Facebook,
2025-01-07,Organic,0.0
2025-01-07,Search,
2025-01-08,Display,
2025-01-08,Email,0.5
2025-01-08,Facebook,
2025-01-08,Organic,0.0
2025-01-08,Search,
2025-01-09,Display,
2025-01-09,Email,0.6
2025-01-09,Facebook,
2025-01-09,Organic,0.0
2025-01-09,Search,
2025-01-10,Display,
2025-01-10,Email,0.75
2025-01-10,Facebook,
2025-01-10,Organic,0.0
2025-01-10,Search,
2025-01-11,Display,
2025-01-11,Email,0.4
2025-01-11,Facebook,
2025-01-11,Organic,0.0
2025-01-11,Search,
2025-01-12,Display,
2025-01-12,Email,0.3
2025-01-12,Facebook,
2025-01-12,Organic,0.0
2025-01-12,Search,
2025-01-13,Display,
2025-01-13,Email,0.3
2025-01-13,Facebook,
2025-01-13,Organic,0.0
2025-01-13,Search,
2025-01-14,Display,
2025-01-14,Email,0.5
2025-01-14,Facebook,
2025-01-14,Organic,0.0
2025-01-14,Search,
2025-01-15,Display,
2025-01-15,Email,0.55
2025-01-15,Facebook,
2025-01-15,Organic,0.0
2025-01-15,Search,
2025-01-16,Display,
2025-01-16,Email,0.6
2025-01-16,Facebook,
2025-01-16,Organic,0.0
2025-01-16,Search,
2025-01-17,Display,
2025-01-17,Email,0.4
2025-01-17,Facebook,
2025-01-17,Organic,0.0
2025-01-17,Search,
2025-01-18,Display,
2025-01-18,Email,0.6
2025-01-18,Facebook,
2025-01-18,Organic,0.0
2025-01-18,Search,
2025-01-19,Display,
2025-01-19,Email,0.75
2025-01-19,Facebook,
2025-01-19,Organic,0.0
2025-01-19,Search,
2025-01-20,Display,
2025-01-20,Email,0.6
2025-01-20,Facebook,
2025-01-20,Organic,0.0
2025-01-20,Search,
2025-01-21,Display,
2025-01-21,Email,0.5
2025-01-21,Facebook,
2025-01-21,Organic,0.0
2025-01-21,Search,
2025-01-22,Display,
2025-01-22,Email,0.55
2025-01-22,Facebook,
2025-01-22,Organic,0.0
2025-01-22,Search,
2025-01-23,Display,
2025-01-23,Email,0.3
2025-01-23,Facebook,
2025-01-23,Organic,0.0
2025-01-23,Search,
2025-01-24,Display,
2025-01-24,Email,0.5
2025-01-24,Facebook,
2025-01-24,Organic,0.0
2025-01-24,Search,
2025-01-25,Display,
2025-01-25,Email,0.3
2025-01-25,Facebook,
2025-01-25,Organic,0.0
2025-01-25,Search,
2025-01-26,Display,
2025-01-26,Email,0.4
2025-01-26,Facebook,
2025-01-26,Organic,0.0
2025-01-26,Search,
2025-01-27,Display,
2025-01-27,Email,0.3
2025-01-27,Facebook,
2025-01-27,Organic,0.0
2025-01-27,Search,
2025-01-28,Display,
2025-01-28,Email,0.45
2025-01-28,Facebook,
2025-01-28,Organic,0.0
2025-01-28,Search,
2025-01-29,Display,
2025-01-29,Email,0.55
2025-01-29,Facebook,
2025-01-29,Organic,0.0
2025-01-29,Search,
2025-01-30,Display,
2025-01-30,Email,0.2
2025-01-30,Facebook,
2025-01-30,Organic,0.0
2025-01-30,Search,
2025-01-31,Display,
2025-01-31,Email,0.75
2025-01-31,Facebook,
2025-01-31,Organic,0.0
2025-01-31,Search,
2025-02-01,Display,
2025-02-01,Email,0.55
2025-02-01,Facebook,
2025-02-01,Organic,0.0
2025-02-01,Search,
2025-02-02,Display,
2025-02-02,Email,0.5
2025-02-02,Facebook,
2025-02-02,Organic,0.0
2025-02-02,Search,
2025-02-03,Display,
2025-02-03,Email,0.65
2025-02-03,Facebook,
2025-02-03,Organic,0.0
2025-02-03,Search,
2025-02-04,Display,
2025-02-04,Email,0.25
2025-02-04,Facebook,
2025-02-04,Organic,0.0
2025-02-04,Search,
2025-02-05,Display,
2025-02-05,Email,0.3
2025-02-05,Facebook,
2025-02-05,Organic,0.0
2025-02-05,Search,
2025-02-06,Display,
2025-02-06,Email,0.75
2025-02-06,Facebook,
2025-02-06,Organic,0.0
2025-02-06,Search,
2025-02-07,Display,
2025-02-07,Email,0.25
2025-02-07,Facebook,
2025-02-07,Organic,0.0
2025-02-07,Search,
2025-02-08,Display,
2025-02-08,Email,0.15
2025-02-08,Facebook,
2025-02-08,Organic,0.0
2025-02-08,Search,
2025-02-09,Display,
2025-02-09,Email,0.5
2025-02-09,Facebook,
2025-02-09,Organic,0.0
2025-02-09,Search,
2025-02-10,Display,
2025-02-10,Email,0.4
2025-02-10,Facebook,
2025-02-10,Organic,0.0
2025-02-10,Search,
2025-02-11,Display,
2025-02-11,Email,0.35
2025-02-11,Facebook,
2025-02-11,Organic,0.0
2025-02-11,Search,
2025-02-12,Display,
2025-02-12,Email,0.5
2025-02-12,Facebook,
2025-02-12,Organic,0.0
2025-02-12,Search,
2025-02-13,Display,
2025-02-13,Email,0.5
2025-02-13,Facebook,
2025-02-13,Organic,0.0
2025-02-13,Search,
2025-02-14,Display,
2025-02-14,Email,0.5
2025-02-14,Facebook,
2025-02-14,Organic,0.0
2025-02-14,Search,
2025-02-15,Display,
2025-02-15,Email,0.55
2025-02-15,Facebook,
2025-02-15,Organic,0.0
2025-02-15,Search,
2025-02-16,Display,
2025-02-16,Email,0.5
2025-02-16,Facebook,
2025-02-16,Organic,0.0
2025-02-16,Search,
2025-02-17,Display,
2025-02-17,Email,0.7
2025-02-17,Facebook,
2025-02-17,Organic,0.0
2025-02-17,Search,
2025-02-18,Display,
2025-02-18,Email,0.5
2025-02-18,Facebook,
2025-02-18,Organic,0.0
2025-02-18,Search,
2025-02-19,Display,
2025-02-19,Email,0.45
2025-02-19,Facebook,
2025-02-19,Organic,0.0
2025-02-19,Search,
2025-02-20,Display,
2025-02-20,Email,0.55
2025-02-20,Facebook,
2025-02-20,Organic,0.0
2025-02-20,Search,
2025-02-21,Display,
2025-02-21,Email,0.2
2025-02-21,Facebook,
2025-02-21,Organic,0.0
2025-02-21,Search,
