date,country,device,channel,sessions
2025-05-20,DE,mobile,Paid,124
2025-05-20,DE,mobile,Organic,73
2025-05-20,DE,mobile,Email,26
2025-05-20,DE,mobile,Referral,21
2025-05-20,DE,mobile,Social,52
2025-05-20,ES,desktop,Paid,57
2025-05-20,ES,desktop,Organic,58
2025-05-20,ES,desktop,Email,29
2025-05-20,ES,desktop,Referral,20
2025-05-20,ES,desktop,Social,41
2025-05-20,ES,mobile,Paid,91
2025-05-20,ES,mobile,Organic,76
2025-05-20,ES,mobile,Email,28
2025-05-20,ES,mobile,Referral,26
2025-05-20,ES,mobile,Social,21
2025-05-20,IT,desktop,Paid,50
2025-05-20,IT,desktop,Organic,76
2025-05-20,IT,desktop,Email,16
2025-05-20,IT,desktop,Referral,11
2025-05-20,IT,desktop,Social,20
2025-05-20,IT,mobile,Paid,73
2025-05-20,IT,mobile,Organic,46
2025-05-20,IT,mobile,Email,34
2025-05-20,IT,mobile,Referral,16
2025-05-20,IT,mobile,Social,32
2025-05-20,UK,desktop,Paid,99
2025-05-20,UK,desktop,Organic,84
2025-05-20,UK,desktop,Email,26
2025-05-20,UK,desktop,Referral,22
2025-05-20,UK,desktop,Social,28
2025-05-20,UK,mobile,Paid,95
2025-05-20,UK,mobile,Organic,96
2025-05-20,UK,mobile,Email,22
2025-05-20,UK,mobile,Referral,20
2025-05-20,UK,mobile,Social,44
2025-05-21,FR,desktop,Paid,137
2025-05-21,FR,desktop,Organic,56
2025-05-21,FR,desktop,Email,32
2025-05-21,FR,desktop,Referral,21
2025-05-21,FR,desktop,Social,52
2025-05-21,FR,mobile,Paid,164
2025-05-21,FR,mobile,Organic,157
2025-05-21,FR,mobile,Email,46
2025-05-21,FR,mobile,Referral,37
2025-05-21,FR,mobile,Social,75
2025-05-21,DE,desktop,Paid,109
2025-05-21,DE,desktop,Organic,79
2025-05-21,DE,desktop,Email,30
2025-05-21,DE,desktop,Referral,24
2025-05-21,DE,desktop,Social,36
2025-05-21,DE,mobile,Paid,134
2025-05-21,DE,mobile,Organic,93
2025-05-21,DE,mobile,Email,24
2025-05-21,DE,mobile,Referral,33
2025-05-21,DE,mobile,Social,47
2025-05-21,ES,desktop,Paid,140
2025-05-21,ES,desktop,Organic,43
2025-05-21,ES,desktop,Email,17
2025-05-21,ES,desktop,Referral,17
2025-05-21,ES,desktop,Social,43
2025-05-21,ES,mobile,Paid,111
2025-05-21,ES,mobile,Organic,85
2025-05-21,ES,mobile,Email,18
2025-05-21,ES,mobile,Referral,15
2025-05-21,ES,mobile,Social,42
2025-05-21,IT,desktop,Paid,56
2025-05-21,IT,desktop,Organic,53
2025-05-21,IT,desktop,Email,21
2025-05-21,IT,desktop,Referral,12
2025-05-21,IT,desktop,Social,45
2025-05-21,IT,mobile,Paid,128
2025-05-21,IT,mobile,Organic,49
2025-05-21,IT,mobile,Email,18
2025-05-21,IT,mobile,Referral,10
2025-05-21,IT,mobile,Social,30
2025-05-21,UK,desktop,Paid,115
2025-05-21,UK,desktop,Organic,67
2025-05-21,UK,desktop,Email,26
2025-05-21,UK,desktop,Referral,13
2025-05-21,UK,desktop,Social,45
2025-05-21,UK,mobile,Paid,99
2025-05-21,UK,mobile,Organic,89
2025-05-21,UK,mobile,Email,27
2025-05-21,UK,mobile,Referral,16
2025-05-21,UK,mobile,Social,33
2025-05-22,FR,desktop,Paid,147
2025-05-22,FR,desktop,Organic,99
2025-05-22,FR,desktop,Email,36
2025-05-22,FR,desktop,Referral,25
2025-05-22,FR,desktop,Social,46
2025-05-22,FR,mobile,Paid,90
2025-05-22,FR,mobile,Organic,100
2025-05-22,FR,mobile,Email,33
2025-05-22,FR,mobile,Referral,45
2025-05-22,FR,mobile,Social,63
2025-05-22,DE,desktop,Paid,152
2025-05-22,DE,desktop,Organic,93
2025-05-22,DE,desktop,Email,21
2025-05-22,DE,desktop,Referral,21
2025-05-22,DE,desktop,Social,42
2025-05-22,DE,mobile,Paid,98
2025-05-22,DE,mobile,Organic,88
2025-05-22,DE,mobile,Email,28
2025-05-22,DE,mobile,Referral,37
2025-05-22,DE,mobile,Social,28
2025-05-22,ES,desktop,Paid,117
2025-05-22,ES,desktop,Organic,53
2025-05-22,ES,desktop,Email,15
2025-05-22,ES,desktop,Referral,23
2025-05-22,ES,desktop,Social,40
2025-05-22,ES,mobile,Paid,142
2025-05-22,ES,mobile,Organic,98
2025-05-22,ES,mobile,Email,42
2025-05-22,ES,mobile,Referral,23
2025-05-22,ES,mobile,Social,38
2025-05-22,IT,desktop,Paid,88
2025-05-22,IT,desktop,Organic,85
2025-05-22,IT,desktop,Email,16
2025-05-22,IT,desktop,Referral,13
2025-05-22,IT,desktop,Social,29
2025-05-22,IT,mobile,Paid,57
2025-05-22,IT,mobile,Organic,78
2025-05-22,IT,mobile,Email,14
2025-05-22,IT,mobile,Referral,19
2025-05-22,IT,mobile,Social,46
2025-05-22,UK,desktop,Paid,87
2025-05-22,UK,desktop,Organic,116
2025-05-22,UK,desktop,Email,16
2025-05-22,UK,desktop,Referral,26
2025-05-22,UK,desktop,Social,45
2025-05-22,UK,mobile,Paid,76
2025-05-22,UK,mobile,Organic,180
2025-05-22,UK,mobile,Email,28
2025-05-22,UK,mobile,Referral,18
2025-05-22,UK,mobile,Social,32
2025-05-23,FR,desktop,Paid,101
2025-05-23,FR,desktop,Organic,80
2025-05-23,FR,desktop,Email,26
2025-05-23,FR,desktop,Referral,19
2025-05-23,FR,desktop,Social,48
2025-05-23,FR,mobile,Paid,116
2025-05-23,FR,mobile,Organic,61
2025-05-23,FR,mobile,Email,30
2025-05-23,FR,mobile,Referral,14
2025-05-23,FR,mobile,Social,54
2025-05-23,DE,desktop,Paid,75
2025-05-23,DE,desktop,Organic,78
2025-05-23,DE,desktop,Email,32
2025-05-23,DE,desktop,Referral,15
2025-05-23,DE,desktop,Social,48
2025-05-23,DE,mobile,Paid,103
2025-05-23,DE,mobile,Organic,139
2025-05-23,DE,mobile,Email,25
2025-05-23,DE,mobile,Referral,18
2025-05-23,DE,mobile,Social,53
2025-05-23,ES,desktop,Paid,72
2025-05-23,ES,desktop,Organic,50
2025-05-23,ES,desktop,Email,17
2025-05-23,ES,desktop,Referral,15
2025-05-23,ES,desktop,Social,43
2025-05-23,ES,mobile,Paid,59
2025-05-23,ES,mobile,Organic,75
2025-05-23,ES,mobile,Email,27
2025-05-23,ES,mobile,Referral,20
2025-05-23,ES,mobile,Social,52
2025-05-23,IT,desktop,Paid,73
2025-05-23,IT,desktop,Organic,55
2025-05-23,IT,desktop,Email,21
2025-05-23,IT,desktop,Referral,15
2025-05-23,IT,desktop,Social,26
2025-05-23,IT,mobile,Paid,102
2025-05-23,IT,mobile,Organic,59
2025-05-23,IT,mobile,Email,18
2025-05-23,IT,mobile,Referral,15
2025-05-23,IT,mobile,Social,49
2025-05-23,UK,desktop,Paid,40
2025-05-23,UK,desktop,Organic,78
2025-05-23,UK,desktop,Email,22
2025-05-23,UK,desktop,Referral,11
2025-05-23,UK,desktop,Social,38
2025-05-23,UK,mobile,Paid,123
2025-05-23,UK,mobile,Organic,98
2025-05-23,UK,mobile,Email,13
2025-05-23,UK,mobile,Referral,30
2025-05-23,UK,mobile,Social,35
2025-05-24,FR,desktop,Paid,111
2025-05-24,FR,desktop,Organic,88
2025-05-24,FR,desktop,Email,18
2025-05-24,FR,desktop,Referral,22
2025-05-24,FR,desktop,Social,33
2025-05-24,FR,mobile,Paid,67
2025-05-24,FR,mobile,Organic,117
2025-05-24,FR,mobile,Email,22
2025-05-24,FR,mobile,Referral,18
2025-05-24,FR,mobile,Social,39
2025-05-24,DE,desktop,Paid,90
2025-05-24,DE,desktop,Organic,64
2025-05-24,DE,desktop,Email,23
2025-05-24,DE,desktop,Referral,12
2025-05-24,DE,desktop,Social,27
2025-05-24,DE,mobile,Paid,98
2025-05-24,DE,mobile,Organic,127
2025-05-24,DE,mobile,Email,24
2025-05-24,DE,mobile,Referral,26
2025-05-24,DE,mobile,Social,39
2025-05-24,ES,desktop,Paid,62
2025-05-24,ES,desktop,Organic,51
2025-05-24,ES,desktop,Email,16
2025-05-24,ES,desktop,Referral,16
2025-05-24,ES,desktop,Social,38
2025-05-24,ES,mobile,Paid,92
2025-05-24,ES,mobile,Organic,88
2025-05-24,ES,mobile,Email,16
2025-05-24,ES,mobile,Referral,15
2025-05-24,ES,mobile,Social,27
2025-05-24,IT,desktop,Paid,71
2025-05-24,IT,desktop,Organic,46
2025-05-24,IT,desktop,Email,19
2025-05-24,IT,desktop,Referral,10
2025-05-24,IT,desktop,Social,25
2025-05-24,IT,mobile,Paid,93
2025-05-24,IT,mobile,Organic,36
2025-05-24,IT,mobile,Email,32
2025-05-24,IT,mobile,Referral,14
2025-05-24,IT,mobile,Social,18
2025-05-24,UK,desktop,Paid,83
2025-05-24,UK,desktop,Organic,62
2025-05-24,UK,desktop,Email,19
2025-05-24,UK,desktop,Referral,20
2025-05-24,UK,desktop,Social,37
2025-05-24,UK,mobile,Paid,103
2025-05-24,UK,mobile,Organic,83
2025-05-24,UK,mobile,Email,22
2025-05-24,UK,mobile,Referral,29
2025-05-24,UK,mobile,Social,25
2025-05-25,FR,desktop,Paid,88
2025-05-25,FR,desktop,Organic,67
2025-05-25,FR,desktop,Email,25
2025-05-25,FR,desktop,Referral,13
2025-05-25,FR,desktop,Social,21
2025-05-25,FR,mobile,Paid,107
2025-05-25,FR,mobile,Organic,86
2025-05-25,FR,mobile,Email,36
2025-05-25,FR,mobile,Referral,15
2025-05-25,FR,mobile,Social,53
2025-05-25,DE,desktop,Paid,139
2025-05-25,DE,desktop,Organic,54
2025-05-25,DE,desktop,Email,13
2025-05-25,DE,desktop,Referral,13
2025-05-25,DE,desktop,Social,30
2025-05-25,DE,mobile,Paid,106
2025-05-25,DE,mobile,Organic,62
2025-05-25,DE,mobile,Email,33
2025-05-25,DE,mobile,Referral,14
2025-05-25,DE,mobile,Social,23
2025-05-25,ES,desktop,Paid,85
2025-05-25,ES,desktop,Organic,28
2025-05-25,ES,desktop,Email,14
2025-05-25,ES,desktop,Referral,28
2025-05-25,ES,desktop,Social,24
2025-05-25,ES,mobile,Paid,58
2025-05-25,ES,mobile,Organic,59
2025-05-25,ES,mobile,Email,18
2025-05-25,ES,mobile,Referral,16
2025-05-25,ES,mobile,Social,35
2025-05-25,IT,desktop,Paid,46
2025-05-25,IT,desktop,Organic,71
2025-05-25,IT,desktop,Email,15
2025-05-25,IT,desktop,Referral,14
2025-05-25,IT,desktop,Social,19
2025-05-25,IT,mobile,Paid,99
2025-05-25,IT,mobile,Organic,52
2025-05-25,IT,mobile,Email,18
2025-05-25,IT,mobile,Referral,11
2025-05-25,IT,mobile,Social,21
2025-05-25,UK,desktop,Paid,86
2025-05-25,UK,desktop,Organic,50
2025-05-25,UK,desktop,Email,14
2025-05-25,UK,desktop,Referral,12
2025-05-25,UK,desktop,Social,33
2025-05-25,UK,mobile,Paid,74
2025-05-25,UK,mobile,Organic,66
2025-05-25,UK,mobile,Email,21
2025-05-25,UK,mobile,Referral,10
2025-05-25,UK,mobile,Social,23
2025-05-26,FR,desktop,Paid,96
2025-05-26,FR,desktop,Organic,57
2025-05-26,FR,desktop,Email,28
2025-05-26,FR,desktop,Referral,22
2025-05-26,FR,desktop,Social,41
2025-05-26,FR,mobile,Paid,167
2025-05-26,FR,mobile,Organic,81
2025-05-26,FR,mobile,Email,30
2025-05-26,FR,mobile,Referral,18
2025-05-26,FR,mobile,Social,76
2025-05-26,DE,desktop,Paid,131
2025-05-26,DE,desktop,Organic,62
2025-05-26,DE,desktop,Email,21
2025-05-26,DE,desktop,Referral,22
2025-05-26,DE,desktop,Social,29
2025-05-26,DE,mobile,Paid,81
2025-05-26,DE,mobile,Organic,92
2025-05-26,DE,mobile,Email,23
2025-05-26,DE,mobile,Referral,20
2025-05-26,DE,mobile,Social,30
2025-05-26,ES,desktop,Paid,43
2025-05-26,ES,desktop,Organic,54
2025-05-26,ES,desktop,Email,20
2025-05-26,ES,desktop,Referral,12
2025-05-26,ES,desktop,Social,37
2025-05-26,ES,mobile,Paid,67
2025-05-26,ES,mobile,Organic,47
2025-05-26,ES,mobile,Email,19
2025-05-26,ES,mobile,Referral,15
2025-05-26,ES,mobile,Social,37
2025-05-26,IT,desktop,Paid,51
2025-05-26,IT,desktop,Organic,68
2025-05-26,IT,desktop,Email,24
2025-05-26,IT,desktop,Referral,12
2025-05-26,IT,desktop,Social,33
2025-05-26,IT,mobile,Paid,57
2025-05-26,IT,mobile,Organic,75
2025-05-26,IT,mobile,Email,23
2025-05-26,IT,mobile,Referral,18
2025-05-26,IT,mobile,Social,28
2025-05-26,UK,desktop,Paid,36
2025-05-26,UK,desktop,Organic,50
2025-05-26,UK,desktop,Email,15
2025-05-26,UK,desktop,Referral,11
2025-05-26,UK,desktop,Social,30
2025-05-26,UK,mobile,Paid,81
2025-05-26,UK,mobile,Organic,57
2025-05-26,UK,mobile,Email,16
2025-05-26,UK,mobile,Referral,15
2025-05-26,UK,mobile,Social,46
2025-05-27,FR,desktop,Paid,85
2025-05-27,FR,desktop,Organic,68
2025-05-27,FR,desktop,Email,21
2025-05-27,FR,desktop,Referral,21
2025-05-27,FR,desktop,Social,43
2025-05-27,FR,mobile,Paid,56
2025-05-27,FR,mobile,Organic,121
2025-05-27,FR,mobile,Email,42
2025-05-27,FR,mobile,Referral,18
2025-05-27,FR,mobile,Social,36
2025-05-27,DE,desktop,Paid,80
2025-05-27,DE,desktop,Organic,58
2025-05-27,DE,desktop,Email,23
2025-05-27,DE,desktop,Referral,11
2025-05-27,DE,desktop,Social,26
2025-05-27,DE,mobile,Paid,159
2025-05-27,DE,mobile,Organic,66
2025-05-27,DE,mobile,Email,36
2025-05-27,DE,mobile,Referral,23
2025-05-27,DE,mobile,Social,26
2025-05-27,ES,desktop,Paid,88
2025-05-27,ES,desktop,Organic,56
2025-05-27,ES,desktop,Email,16
2025-05-27,ES,desktop,Referral,16
2025-05-27,ES,desktop,Social,33
2025-05-27,ES,mobile,Paid,108
2025-05-27,ES,mobile,Organic,94
2025-05-27,ES,mobile,Email,24
2025-05-27,ES,mobile,Referral,12
2025-05-27,ES,mobile,Social,31
2025-05-27,IT,desktop,Paid,146
2025-05-27,IT,desktop,Organic,65
2025-05-27,IT,desktop,Email,31
2025-05-27,IT,desktop,Referral,19
2025-05-27,IT,desktop,Social,29
2025-05-27,IT,mobile,Paid,91
2025-05-27,IT,mobile,Organic,65
2025-05-27,IT,mobile,Email,13
2025-05-27,IT,mobile,Referral,16
2025-05-27,IT,mobile,Social,44
2025-05-27,UK,desktop,Paid,73
2025-05-27,UK,desktop,Organic,73
2025-05-27,UK,desktop,Email,25
2025-05-27,UK,desktop,Referral,13
2025-05-27,UK,desktop,Social,29
2025-05-27,UK,mobile,Paid,79
2025-05-27,UK,mobile,Organic,64
2025-05-27,UK,mobile,Email,18
2025-05-27,UK,mobile,Referral,16
2025-05-27,UK,mobile,Social,56
2025-05-28,FR,desktop,Paid,89
2025-05-28,FR,desktop,Organic,90
2025-05-28,FR,desktop,Email,24
2025-05-28,FR,desktop,Referral,30
2025-05-28,FR,desktop,Social,60
2025-05-28,FR,mobile,Paid,167
2025-05-28,FR,mobile,Organic,113
2025-05-28,FR,mobile,Email,31
2025-05-28,FR,mobile,Referral,20
2025-05-28,FR,mobile,Social,85
2025-05-28,DE,desktop,Paid,83
2025-05-28,DE,desktop,Organic,92
2025-05-28,DE,desktop,Email,32
2025-05-28,DE,desktop,Referral,17
2025-05-28,DE,desktop,Social,50
2025-05-28,DE,mobile,Paid,146
2025-05-28,DE,mobile,Organic,145
2025-05-28,DE,mobile,Email,26
2025-05-28,DE,mobile,Referral,17
2025-05-28,DE,mobile,Social,41
2025-05-28,ES,desktop,Paid,88
2025-05-28,ES,desktop,Organic,66
2025-05-28,ES,desktop,Email,18
2025-05-28,ES,desktop,Referral,10
2025-05-28,ES,desktop,Social,36
2025-05-28,ES,mobile,Paid,165
2025-05-28,ES,mobile,Organic,88
2025-05-28,ES,mobile,Email,28
2025-05-28,ES,mobile,Referral,23
2025-05-28,ES,mobile,Social,43
2025-05-28,IT,desktop,Paid,99
2025-05-28,IT,desktop,Organic,67
2025-05-28,IT,desktop,Email,17
2025-05-28,IT,desktop,Referral,12
2025-05-28,IT,desktop,Social,28
2025-05-28,IT,mobile,Paid,102
2025-05-28,IT,mobile,Organic,67
2025-05-28,IT,mobile,Email,24
2025-05-28,IT,mobile,Referral,21
2025-05-28,IT,mobile,Social,45
2025-05-28,UK,desktop,Paid,131
2025-05-28,UK,desktop,Organic,75
2025-05-28,UK,desktop,Email,16
2025-05-28,UK,desktop,Referral,17
2025-05-28,UK,desktop,Social,37
2025-05-28,UK,mobile,Paid,72
2025-05-28,UK,mobile,Organic,126
2025-05-28,UK,mobile,Email,29
2025-05-28,UK,mobile,Referral,25
2025-05-28,UK,mobile,Social,62
2025-05-29,FR,desktop,Paid,98
2025-05-29,FR,desktop,Organic,103
2025-05-29,FR,desktop,Email,27
2025-05-29,FR,desktop,Referral,22
2025-05-29,FR,desktop,Social,36
2025-05-29,FR,mobile,Paid,209
2025-05-29,FR,mobile,Organic,97
2025-05-29,FR,mobile,Email,40
2025-05-29,FR,mobile,Referral,17
2025-05-29,FR,mobile,Social,72
2025-05-29,DE,desktop,Paid,134
2025-05-29,DE,desktop,Organic,82
2025-05-29,DE,desktop,Email,23
2025-05-29,DE,desktop,Referral,22
2025-05-29,DE,desktop,Social,71
2025-05-29,DE,mobile,Paid,80
2025-05-29,DE,mobile,Organic,117
2025-05-29,DE,mobile,Email,24
2025-05-29,DE,mobile,Referral,24
2025-05-29,DE,mobile,Social,45
2025-05-29,ES,desktop,Paid,77
2025-05-29,ES,desktop,Organic,67
2025-05-29,ES,desktop,Email,15
2025-05-29,ES,desktop,Referral,22
2025-05-29,ES,desktop,Social,21
2025-05-29,ES,mobile,Paid,118
2025-05-29,ES,mobile,Organic,74
2025-05-29,ES,mobile,Email,18
2025-05-29,ES,mobile,Referral,21
2025-05-29,ES,mobile,Social,27
2025-05-29,IT,desktop,Paid,81
2025-05-29,IT,desktop,Organic,43
2025-05-29,IT,desktop,Email,22
2025-05-29,IT,desktop,Referral,12
2025-05-29,IT,desktop,Social,28
2025-05-29,IT,mobile,Paid,104
2025-05-29,IT,mobile,Organic,62
2025-05-29,IT,mobile,Email,23
2025-05-29,IT,mobile,Referral,13
2025-05-29,IT,mobile,Social,44
2025-05-29,UK,desktop,Paid,152
2025-05-29,UK,desktop,Organic,153
2025-05-29,UK,desktop,Email,24
2025-05-29,UK,desktop,Referral,23
2025-05-29,UK,desktop,Social,24
2025-05-29,UK,mobile,Paid,171
2025-05-29,UK,mobile,Organic,110
2025-05-29,UK,mobile,Email,25
2025-05-29,UK,mobile,Referral,32
2025-05-29,UK,mobile,Social,42
2025-05-30,FR,desktop,Paid,95
2025-05-30,FR,desktop,Organic,93
2025-05-30,FR,desktop,Email,20
2025-05-30,FR,desktop,Referral,27
2025-05-30,FR,desktop,Social,31
2025-05-30,FR,mobile,Paid,98
2025-05-30,FR,mobile,Organic,79
2025-05-30,FR,mobile,Email,37
2025-05-30,FR,mobile,Referral,22
2025-05-30,FR,mobile,Social,35
2025-05-30,DE,desktop,Paid,82
2025-05-30,DE,desktop,Organic,74
2025-05-30,DE,desktop,Email,17
2025-05-30,DE,desktop,Referral,14
2025-05-30,DE,desktop,Social,63
2025-05-30,DE,mobile,Paid,93
2025-05-30,DE,mobile,Organic,82
2025-05-30,DE,mobile,Email,25
2025-05-30,DE,mobile,Referral,20
2025-05-30,DE,mobile,Social,52
2025-05-30,ES,desktop,Paid,101
2025-05-30,ES,desktop,Organic,57
2025-05-30,ES,desktop,Email,14
2025-05-30,ES,desktop,Referral,22
2025-05-30,ES,desktop,Social,30
2025-05-30,ES,mobile,Paid,148
2025-05-30,ES,mobile,Organic,42
2025-05-30,ES,mobile,Email,24
2025-05-30,ES,mobile,Referral,31
2025-05-30,ES,mobile,Social,34
2025-05-30,IT,desktop,Paid,70
2025-05-30,IT,desktop,Organic,62
2025-05-30,IT,desktop,Email,15
2025-05-30,IT,desktop,Referral,13
2025-05-30,IT,desktop,Social,26
2025-05-30,IT,mobile,Paid,76
2025-05-30,IT,mobile,Organic,95
2025-05-30,IT,mobile,Email,24
2025-05-30,IT,mobile,Referral,19
2025-05-30,IT,mobile,Social,42
2025-05-30,UK,desktop,Paid,85
2025-05-30,UK,desktop,Organic,58
2025-05-30,UK,desktop,Email,19
2025-05-30,UK,desktop,Referral,18
2025-05-30,UK,desktop,Social,27
2025-05-30,UK,mobile,Paid,96
2025-05-30,UK,mobile,Organic,74
2025-05-30,UK,mobile,Email,45
2025-05-30,UK,mobile,Referral,10
2025-05-30,UK,mobile,Social,40
2025-05-31,FR,desktop,Paid,144
2025-05-31,FR,desktop,Organic,75
2025-05-31,FR,desktop,Email,27
2025-05-31,FR,desktop,Referral,19
2025-05-31,FR,desktop,Social,30
2025-05-31,FR,mobile,Paid,64
2025-05-31,FR,mobile,Organic,92
2025-05-31,FR,mobile,Email,22
2025-05-31,FR,mobile,Referral,18
2025-05-31,FR,mobile,Social,38
2025-05-31,DE,desktop,Paid,130
2025-05-31,DE,desktop,Organic,119
2025-05-31,DE,desktop,Email,21
2025-05-31,DE,desktop,Referral,15
2025-05-31,DE,desktop,Social,24
2025-05-31,DE,mobile,Paid,113
2025-05-31,DE,mobile,Organic,123
2025-05-31,DE,mobile,Email,23
2025-05-31,DE,mobile,Referral,11
2025-05-31,DE,mobile,Social,46
2025-05-31,ES,desktop,Paid,90
2025-05-31,ES,desktop,Organic,36
2025-05-31,ES,desktop,Email,17
2025-05-31,ES,desktop,Referral,15
2025-05-31,ES,desktop,Social,26
2025-05-31,ES,mobile,Paid,69
2025-05-31,ES,mobile,Organic,84
2025-05-31,ES,mobile,Email,18
2025-05-31,ES,mobile,Referral,11
2025-05-31,ES,mobile,Social,19
2025-05-31,IT,desktop,Paid,90
2025-05-31,IT,desktop,Organic,59
2025-05-31,IT,desktop,Email,16
2025-05-31,IT,desktop,Referral,11
2025-05-31,IT,desktop,Social,22
2025-05-31,IT,mobile,Paid,60
2025-05-31,IT,mobile,Organic,55
2025-05-31,IT,mobile,Email,11
2025-05-31,IT,mobile,Referral,13
2025-05-31,IT,mobile,Social,28
2025-05-31,UK,desktop,Paid,92
2025-05-31,UK,desktop,Organic,61
2025-05-31,UK,desktop,Email,23
2025-05-31,UK,desktop,Referral,22
2025-05-31,UK,desktop,Social,40
2025-05-31,UK,mobile,Paid,107
2025-05-31,UK,mobile,Organic,74
2025-05-31,UK,mobile,Email,18
2025-05-31,UK,mobile,Referral,23
2025-05-31,UK,mobile,Social,56
2025-06-01,FR,desktop,Paid,93
2025-06-01,FR,desktop,Organic,107
2025-06-01,FR,desktop,Email,14
2025-06-01,FR,desktop,Referral,12
2025-06-01,FR,desktop,Social,41
2025-06-01,FR,mobile,Paid,109
2025-06-01,FR,mobile,Organic,111
2025-06-01,FR,mobile,Email,25
2025-06-01,FR,mobile,Referral,16
2025-06-01,FR,mobile,Social,37
2025-06-01,DE,desktop,Paid,52
2025-06-01,DE,desktop,Organic,45
2025-06-01,DE,desktop,Email,24
2025-06-01,DE,desktop,Referral,19
2025-06-01,DE,desktop,Social,32
2025-06-01,DE,mobile,Paid,60
2025-06-01,DE,mobile,Organic,65
2025-06-01,DE,mobile,Email,16
2025-06-01,DE,mobile,Referral,24
2025-06-01,DE,mobile,Social,31
2025-06-01,ES,desktop,Paid,48
2025-06-01,ES,desktop,Organic,50
2025-06-01,ES,desktop,Email,13
2025-06-01,ES,desktop,Referral,18
2025-06-01,ES,desktop,Social,20
2025-06-01,ES,mobile,Paid,54
2025-06-01,ES,mobile,Organic,35
2025-06-01,ES,mobile,Email,18
2025-06-01,ES,mobile,Referral,13
2025-06-01,ES,mobile,Social,20
2025-06-01,IT,desktop,Paid,80
2025-06-01,IT,desktop,Organic,55
2025-06-01,IT,desktop,Email,14
2025-06-01,IT,desktop,Referral,16
2025-06-01,IT,desktop,Social,27
2025-06-01,IT,mobile,Paid,58
2025-06-01,IT,mobile,Organic,43
2025-06-01,IT,mobile,Email,21
2025-06-01,IT,mobile,Referral,15
2025-06-01,IT,mobile,Social,29
2025-06-01,UK,desktop,Paid,58
2025-06-01,UK,desktop,Organic,65
2025-06-01,UK,desktop,Email,14
2025-06-01,UK,desktop,Referral,14
2025-06-01,UK,desktop,Social,40
2025-06-01,UK,mobile,Paid,74
2025-06-01,UK,mobile,Organic,45
2025-06-01,UK,mobile,Email,16
2025-06-01,UK,mobile,Referral,22
2025-06-01,UK,mobile,Social,36
2025-06-02,FR,desktop,Paid,85
2025-06-02,FR,desktop,Organic,60
2025-06-02,FR,desktop,Email,24
2025-06-02,FR,desktop,Referral,14
2025-06-02,FR,desktop,Social,37
2025-06-02,FR,mobile,Paid,88
2025-06-02,FR,mobile,Organic,66
2025-06-02,FR,mobile,Email,22
2025-06-02,FR,mobile,Referral,19
2025-06-02,FR,mobile,Social,40
2025-06-02,DE,desktop,Paid,84
2025-06-02,DE,desktop,Organic,24
2025-06-02,DE,desktop,Email,15
2025-06-02,DE,desktop,Referral,14
2025-06-02,DE,desktop,Social,45
2025-06-02,DE,mobile,Paid,73
2025-06-02,DE,mobile,Organic,77
2025-06-02,DE,mobile,Email,33
2025-06-02,DE,mobile,Referral,13
2025-06-02,DE,mobile,Social,41
2025-06-02,ES,desktop,Paid,54
2025-06-02,ES,desktop,Organic,45
2025-06-02,ES,desktop,Email,13
2025-06-02,ES,desktop,Referral,11
2025-06-02,ES,desktop,Social,51
2025-06-02,ES,mobile,Paid,98
2025-06-02,ES,mobile,Organic,81
2025-06-02,ES,mobile,Email,22
2025-06-02,ES,mobile,Referral,10
2025-06-02,ES,mobile,Social,34
2025-06-02,IT,desktop,Paid,81
2025-06-02,IT,desktop,Organic,38
2025-06-02,IT,desktop,Email,19
2025-06-02,IT,desktop,Referral,14
2025-06-02,IT,desktop,Social,38
2025-06-02,IT,mobile,Paid,67
2025-06-02,IT,mobile,Organic,43
2025-06-02,IT,mobile,Email,16
2025-06-02,IT,mobile,Referral,21
2025-06-02,IT,mobile,Social,18
2025-06-02,UK,desktop,Paid,44
2025-06-02,UK,desktop,Organic,59
2025-06-02,UK,desktop,Email,16
2025-06-02,UK,desktop,Referral,15
2025-06-02,UK,desktop,Social,37
2025-06-02,UK,mobile,Paid,78
2025-06-02,UK,mobile,Organic,43
2025-06-02,UK,mobile,Email,36
2025-06-02,UK,mobile,Referral,14
2025-06-02,UK,mobile,Social,26
2025-06-03,FR,desktop,Paid,132
2025-06-03,FR,desktop,Organic,70
2025-06-03,FR,desktop,Email,24
2025-06-03,FR,desktop,Referral,22
2025-06-03,FR,desktop,Social,51
2025-06-03,FR,mobile,Paid,110
2025-06-03,FR,mobile,Organic,136
2025-06-03,FR,mobile,Email,17
2025-06-03,FR,mobile,Referral,29
2025-06-03,FR,mobile,Social,37
2025-06-03,DE,desktop,Paid,127
2025-06-03,DE,desktop,Organic,72
2025-06-03,DE,desktop,Email,18
2025-06-03,DE,desktop,Referral,21
2025-06-03,DE,desktop,Social,43
2025-06-03,DE,mobile,Paid,127
2025-06-03,DE,mobile,Organic,65
2025-06-03,DE,mobile,Email,23
2025-06-03,DE,mobile,Referral,21
2025-06-03,DE,mobile,Social,41
2025-06-03,ES,desktop,Paid,90
2025-06-03,ES,desktop,Organic,35
2025-06-03,ES,desktop,Email,19
2025-06-03,ES,desktop,Referral,13
2025-06-03,ES,desktop,Social,23
2025-06-03,ES,mobile,Paid,74
2025-06-03,ES,mobile,Organic,66
2025-06-03,ES,mobile,Email,8
